fecha,Calidad_del_agua_meteorología_Direccion_Viento,Calidad_del_agua_meteorología_Evaporacion,Calidad_del_agua_meteorología_Humedad,Calidad_del_agua_meteorología_Pluviometria,Calidad_del_agua_meteorología_Presion,Calidad_del_agua_meteorología_Punto_de_Rocio,Calidad_del_agua_meteorología_Radiacion_Solar,Calidad_del_agua_meteorología_Sensacion_Termica,Calidad_del_agua_meteorología_Temperatura,Calidad_del_agua_meteorología_Velocidad_Viento,Calidad_del_agua_sonda_paramétrica_Clorofila,Calidad_del_agua_sonda_paramétrica_Conductividad,Calidad_del_agua_sonda_paramétrica_Cota,Calidad_del_agua_sonda_paramétrica_Cota_embalse,Calidad_del_agua_sonda_paramétrica_Ficocianina,Calidad_del_agua_sonda_paramétrica_O2,Calidad_del_agua_sonda_paramétrica_OxigenoDisuelto,Calidad_del_agua_sonda_paramétrica_Perfil,Calidad_del_agua_sonda_paramétrica_Profundidad,Calidad_del_agua_sonda_paramétrica_Redox,Calidad_del_agua_sonda_paramétrica_Temperatura,Calidad_del_agua_sonda_paramétrica_Turbidez,Calidad_del_agua_sonda_paramétrica_fDOM,Constantes_de_Explotación_Constante_1,Constantes_de_Explotación_Constante_2,Constantes_de_Explotación_Constante_3,Constantes_de_Explotación_Constante_4,Constantes_de_Explotación_Constante_5,Constantes_de_Explotación_Constante_6,Constantes_de_Explotación_Constante_7,Datos_Manuales_DM_AF_MD_PA_MANUAL,Datos_Manuales_DM_AF_MD_PB_MANUAL,Datos_Manuales_DM_AF_MD_PM_MANUAL,Datos_Manuales_DM_AF_MI_PB_MANUAL,Datos_Manuales_DM_AF_MI_PMPA_MANUAL,Datos_Manuales_DM_NE_MANUAL,Datos_Manuales_DM_PZ_B6_MANUAL,Datos_Manuales_DM_PZ_B7_MANUAL,Datos_Manuales_DM_PZ_B8_MANUAL,Datos_Manuales_DM_PZ_B9_MANUAL,Datos_Manuales_DM_TLP5_R_MANUAL,Datos_Manuales_DM_TLP5_T_MANUAL,Datos_Manuales_DM_TLP9_R_MANUAL,Datos_Manuales_DM_TLP9_T_MANUAL,General_Ascenso_Nivel_Encoro,General_Caudal_Aliviadero,General_Caudal_Desague,General_Caudal_Entrada,General_Caudal_Evaporacion,General_Caudal_Salida,General_Caudal_Toma,General_Volumen,General_Volumen_x100,Meteorología_Direccion_Viento,Meteorología_Evaporacion,Meteorología_Humedad,Meteorología_Pluviometria,Meteorología_Presion,Meteorología_Punto_de_Rocio,Meteorología_Radiacion_Solar,Meteorología_Sensacion_Termica,Meteorología_Temperatura,Meteorología_Velocidad_Viento,fecha,caudal,desague,apertura
186,227.97997052139706,0.0,97.23337602615356,0.35347223017985624,1013.221374935574,0.0,1453.75,0.0,23.116239839129978,0.6621435265114997,21.174166639645893,234.62083307902017,29.967254877090454,33.199337800343834,0.4324999932044496,81.22166601816814,7.142500042915344,0.0,3.232083350419998,7.227083325386047,21.618333339691162,3.641666660706202,9.835000038146973,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.005712770363768666,0.08983134229977925,0.07933238184907371,6.388334637921718,0.4685098192534901,1.4981764654318492,1.3290125504136086,15.685258249441782,76.09620666503906,121.1185674269994,5.068298439860276,87.47237051857843,0.0,1005.9441244337294,0.0,-1722.9599609375,0.0,21.919633123609756,0.22879784089228553,2015-08-30T00:00:00.000+02:00,0.08983166991836494,0.3250821851607826,0.3298603892326355
187,242.92969596385956,0.0,111.41473224427965,0.24027778244473869,1015.963439517551,0.0,1453.75,0.0,19.996362381511265,0.3260231920931902,26.454583406448364,227.2070827484131,29.95158298810323,33.215749422709145,0.8050000021855036,91.52708371480306,7.998750030994415,0.0,3.2641666531562805,7.579583366711934,21.87416648864746,4.977083305517833,9.785416762034098,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.02233860524979213,0.09039999849887358,0.07937988840664427,3.673248417882456,0.16285618659458123,1.5004595667123795,1.3306795143418841,15.735537131627401,76.34013170666165,93.67863550037146,1.1710779885373388,95.93255350324843,2.542359761738529,1008.7734909057617,0.0,-1722.9599609375,0.0,19.49668722682529,0.15183586658289036,2015-08-31T00:00:00.000+02:00,0.09039925690740347,0.3219337121893962,0.3298603892326355
188,195.36892839935092,0.0,97.10880470275879,0.17569444783859783,1021.0595965915256,0.0,1453.75,0.0,18.670870105425518,0.512946477813077,32.40500013033549,233.75666681925455,29.90808375676473,33.22641690572103,0.8862500041723251,93.19124984741211,8.15499997138977,0.0,3.3183332681655884,7.6287499864896136,21.858749945958454,7.145000000794728,9.558333357175192,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.009419361640337028,0.09074168590207894,0.07940894096261925,7.808299608942535,0.3400548059208732,1.5018234112196498,1.3316728158129587,15.765489869647556,76.48544088999431,111.03712129799857,1.0346904713660479,81.25424104266696,0.6736107592781385,1013.9422637091743,0.0,-1722.9599609375,0.0,18.137732764085133,0.29516176446082276,2015-09-01T00:00:00.000+02:00,0.0907458390833603,0.31999565557473236,0.3298603892326355
189,188.11523751417795,0.0,89.56695455975003,0.1381944474350247,1018.9947806464302,0.0,1453.75,0.0,17.908106327056885,0.289904450651698,36.14416694641113,247.6979185740153,29.929848273595173,33.22068119049072,1.1950000002980232,86.52499993642171,7.6075000166893005,0.0,3.290833294391632,7.508749941984813,21.62916652361552,7.042499979337056,10.05833331743876,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.001571180384619058,0.09055207297205925,0.07939281919971108,4.742366901909311,0.28314176252913764,1.5010736990306113,1.3311288613412116,15.748869246906704,76.40480576621161,122.06567311286926,0.3648144866650303,76.40206408500671,0.00902777791230215,1011.9583358764648,0.0,-1722.9599609375,0.0,17.228096491760677,0.3097999349184748,2015-09-02T00:00:00.000+02:00,0.09055329466031657,0.3210645980305142,0.3298603892326355
190,179.27409338288837,0.0,86.65173580911424,0.13472222422973978,1020.2856220669216,0.0,1453.75,0.0,17.248323798179626,0.46009959191562505,38.05583349863688,237.10208320617676,29.92383329073588,33.217582861582436,1.3012499983112018,84.23458417256673,7.459583322207133,0.0,3.2937499582767487,7.250833352406819,21.302916765213013,7.680416623751323,10.608749985694885,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-3.311290371736201e-05,0.09047297305530971,0.07938609349851806,4.484436553799444,0.25289653558138525,1.500765108399921,1.3309060600068834,15.741935213406881,76.3711667060852,118.6418017293844,0.4848810921200008,77.9794601864285,0.0,1013.2483995225695,0.0,-1722.9599609375,0.0,16.24640769428677,0.3544995686841301,2015-09-03T00:00:00.000+02:00,0.09047229515595569,0.3215221520513296,0.3298603892326355
191,193.7829213672214,0.0,86.67545580863953,0.07916666784634192,1019.9813923305935,0.0,1453.75,0.0,16.10598753558265,0.3615391161098766,41.4458335240682,239.2083339691162,29.930959224700928,33.21054267883301,1.6933333377043407,78.12541675567627,6.971249957879384,0.0,3.279583305120468,7.081666628519694,20.912916739781696,8.8912499944369,12.301249980926514,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.016736433110458568,0.09022939153429535,0.07936554340024789,5.439301398375796,0.345550668519637,1.4997971620824602,1.330202166404989,15.720142311520046,76.26544279522366,137.81417320834265,0.5916527694919043,78.89438637097676,0.0,1013.0098296271431,0.0,-1722.9599609375,0.0,14.58904993865225,0.29636577528435737,2015-09-04T00:00:00.000+02:00,0.09022868600570494,0.3228959884080622,0.3298603892326355
192,177.44466364383698,0.0,80.22652366426256,0.07569444557237956,1021.2758195665148,0.0,1453.75,0.0,16.931846148437923,0.8301785902197784,45.53499984741211,246.41916720072427,29.909388462702434,33.18938954671224,2.047916660706202,80.54458332061768,7.198333342870076,0.0,3.2799999713897705,7.104583303133647,20.81416654586792,7.840833326180776,13.185833295186361,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.034341564154601656,0.0894710097151498,0.07930395648711258,3.71600878238678,0.30588268030098537,1.496863001750575,1.3280880269077089,15.656079093615213,75.95463742150201,140.61370094989738,0.789630338588419,73.88005079163446,0.0,1014.2663688659668,0.0,-1722.9599609375,0.0,15.257250189781189,0.3940576953399513,2015-09-05T00:00:00.000+02:00,0.08947118113024367,0.32693632402353817,0.3298603892326355
193,183.5962875617875,0.0,75.62311222818163,0.042361111742340855,1021.3826891581217,0.0,1453.75,0.0,18.803690678543514,0.26122042212712887,50.90750026702881,248.28500048319498,29.908250331878662,33.17491865158081,2.637916684150696,75.22416718800862,6.773750007152557,0.0,3.2666666507720947,7.037083387374878,20.457499901453655,11.284583369890848,13.385416706403097,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.011038447642931715,0.0883593159313831,0.07926224699864785,5.980342174828467,0.3565195983586212,1.4941460730301008,1.3265245482325554,15.611783742904663,75.7397436036004,144.30582241051727,1.2717054286169716,73.02302720811632,0.0,1014.5108922322592,0.0,-1722.9599609375,0.0,16.238645219140583,0.24280115167817307,2015-09-06T00:00:00.000+02:00,0.0882933372631669,0.3272211336427265,0.3273958174718751
194,163.7677277194129,0.0,77.50661386383905,0.012500000186264515,1020.7782351175944,0.0,1453.75,0.0,20.22392562362883,0.35124099772656336,53.81083297729492,249.6641674041748,29.907168944676716,33.15091896057129,3.310000012318293,85.52666664123535,7.709166685740153,0.0,3.2437500059604645,7.2099999984105425,20.39791663487752,18.11958320935567,12.549166599909464,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.01096193925736265,0.08526202529254887,0.07919228977213304,6.050705898967054,0.31595130192969617,1.4881991835104094,1.3237449245320425,15.54031491279602,75.39302534527249,128.07557529004083,1.3956513054824125,74.43928011258443,0.0,1013.7698122660319,0.0,-1722.9599609375,0.0,17.843419286939834,0.230841396156595,2015-09-07T00:00:00.000+02:00,0.08538655494339764,0.3239501226279471,0.3197197314972679
195,164.90922135776944,0.0,85.2109027703603,0.046527778471095696,1017.6211501227485,0.0,1453.75,0.0,19.661598993672264,0.8625297108568096,60.132499853769936,254.20166714986166,29.93912172317505,33.13203875223795,3.994166672229767,98.18333339691162,8.79708335796992,0.0,3.1929167211055756,7.525833308696747,20.69000021616618,24.267916599909466,11.534999966621399,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.024606481770105246,0.0854730524847077,0.0791358117842012,7.207471704213983,0.38957183542273316,1.4861792797843616,1.3215704187750816,15.482532011138069,75.11268599828084,156.24135535127587,1.303900710074231,79.08550516764323,0.0,1010.4532279968262,0.0,-1722.9599609375,0.0,17.708762844403584,0.24989477244283384,2015-09-08T00:00:00.000+02:00,0.08546402121687101,0.3307262013355891,0.3226339788072639
196,171.42398113674588,0.0,95.7284419271681,0.012500000186264515,1015.6924913194445,0.0,1453.75,0.0,18.323045406076645,1.2842499949587767,58.791249910990395,238.7375005086263,29.963638703028362,33.12030537923177,3.611250023047129,112.78583304087321,10.07333336273829,0.0,3.1566667556762695,8.322083433469137,20.865000009536743,30.103333632151287,10.59083334604899,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.003179008910794639,0.0869184556003246,0.07910171327077681,4.797523051034659,0.3369555617682636,1.4862715088658862,1.3202512454655435,15.447892824808756,74.94463745752971,149.76219274931483,0.6214889922068525,83.76958621872797,0.338194460194144,1008.502624935574,0.0,-1722.9599609375,0.0,17.195221344629925,0.5879691822919995,2015-09-09T00:00:00.000+02:00,0.08691878321891029,0.34062534425821567,0.3298603892326355
197,191.63159308168622,0.0,94.2652096218533,0.0,1017.5283054775662,0.0,1453.75,0.0,19.002922270033096,0.6250201006898553,63.5237504641215,226.8679167429606,29.94329849878947,33.10079797108968,4.400416682163875,108.47458362579346,9.69874999920527,0.0,3.1575000882148743,8.257499933242798,20.81125005086263,109.287917137146,9.409166634082794,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.01769611411954328,0.08619919548638993,0.07904492634245092,4.250325767944257,0.28279181338681764,1.4833329808380868,1.3180889926022954,15.388803905910915,74.65797064039442,142.84261746042304,1.1645453812347517,85.56360361311171,0.16041667645590174,1010.2939669291178,0.0,-1722.9599609375,0.0,17.704189121723175,0.1448111270631974,2015-09-10T00:00:00.000+02:00,0.08619631920009851,0.3447146082503928,0.3298603892326355
198,163.63354262378482,0.0,96.1932139131758,0.05069444519985053,1014.8481941223145,0.0,1453.75,0.0,16.91044615374671,0.6720397737323461,61.920417149861656,230.19666735331217,29.974202394485474,33.086285750071205,4.115833352009456,111.622083346049,10.002916693687439,0.0,3.1120832761128745,8.295000036557516,20.706666707992554,63.759166638056435,9.705833395322164,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.013317899371031672,0.0856608273461461,0.07900242248757018,4.208756178410517,0.2506770914268499,1.4811278772022989,1.316464654273457,15.344381550947825,74.44245603349474,152.60136608613863,0.8721487506247487,86.31181073188782,0.10486111013839643,1007.7660886976454,0.0,-1722.9599609375,0.0,15.435041513707903,0.30522784497588873,2015-09-11T00:00:00.000+02:00,0.08566057940738069,0.3478161469101906,0.3298603892326355
199,244.12697241189596,0.0,104.55517071277112,0.01258741277497965,1014.605207536604,0.0,1453.75,0.0,16.600682165239242,0.354051358545186,69.58833328882854,233.52500025431314,29.98168436686198,33.07710186640421,4.333750019470851,110.20624891916911,9.878750006357828,0.0,3.0954165756702423,8.172500113646189,20.682500044504803,111.30208381017049,9.275416692097982,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.013958656262629019,0.08531153631500071,0.07897484902706411,4.457315708821018,0.15466425595352323,1.4797103239430323,1.315423885981242,15.315954777929518,74.30454942915175,107.73986189280792,0.2539164650046991,91.147051387363,1.648611134642528,1007.5145636664497,0.0,-1722.9599609375,0.0,15.900482793649038,0.11542048911926234,2015-09-12T00:00:00.000+02:00,0.08531049742466873,0.3498311322182417,0.3298603892326355
200,208.67260070641836,0.0,98.23033316930135,0.0,1008.8702629937065,0.0,1453.75,0.0,17.076119025548298,2.1852092938335974,75.2379166285197,232.93124961853027,30.03873411814372,33.06040175755819,4.259583334128062,104.80458354949951,9.46916659673055,0.0,3.021666646003723,7.9287499984105425,20.28374989827474,53.11291722456614,9.43333343664805,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.010937173441763863,0.08471158809132046,0.07892748599665032,8.849858940475517,0.4668009103431056,1.4772463192542393,1.3136072158813477,15.268270618385738,74.07321161693997,168.5891347028729,0.16154141527497107,81.38671361075507,1.8652773648500443,1001.6958537631565,0.0,-1722.9599609375,0.0,16.999570038583542,0.9480631259502843,2015-09-13T00:00:00.000+02:00,0.08470931592293912,0.35344814964466625,0.3298603892326355
201,228.67803211344614,0.0,93.27115310562982,0.0,1014.9695214165581,0.0,1453.75,0.0,16.178727209568024,1.1990017154991317,71.47250080108643,239.24916712443033,29.97749161720276,33.05124171574911,4.109583328167598,88.67208321889241,8.06041669845581,0.0,3.073749929666519,7.282083352406819,19.985833247502644,78.36541636784871,10.036666671435038,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.008308252128901787,0.08435705945723587,0.07889949654539426,5.3810375353528395,0.2912709390948294,1.4757973675926526,1.312540917760796,15.240094112025368,73.93650579452515,141.7073144250446,0.8597247697826889,78.39304608768887,1.138888723993053,1007.8612649705675,0.0,-1722.9599609375,0.0,15.474455528789097,0.3841600477591985,2015-09-14T00:00:00.000+02:00,0.08435594068012303,0.355592074079646,0.3298603892326355
202,169.98155766063266,0.0,109.8163554403517,0.06250000093132257,1001.8996857537163,0.0,1453.75,0.0,16.915268825160133,2.92546779459614,26.593617195778705,242.90936084503824,28.480388113792905,33.04740905761719,0.8527659685846339,84.59255338222422,7.74319150726846,0.48936170212765956,4.567021238042953,7.23617019044592,19.579787193460668,15.319148956461156,13.614042566177693,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.008340403545136925,0.08427100659658511,0.07889270389245616,6.125034444861942,0.19019829732133076,1.4754454791545868,1.3122817426919937,15.233253929350111,73.90332418017917,189.0294174692697,0.22438006289626677,89.00150028864543,9.911122848952395,994.729409535726,0.0,-1722.9599609375,0.0,17.32317786084281,1.1061161341559556,2015-09-15T00:00:00.000+02:00,0.08427285408187243,0.356106692718135,0.3298603892326355
203,244.4806191611828,0.0,99.2751087082757,0.012500000186264515,995.2654741075304,0.0,1453.75,0.0,16.813895106315613,3.0387972596282555,11.622058851753964,254.2516185536104,28.146468919866226,33.08911553551169,-0.37411764828378663,75.29161728129668,6.910294132197604,0.6470588235294118,4.942647001322578,7.128382332184735,19.39014715306899,3.9624999901827644,15.309411792194142,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.06215532632995746,0.08588831514740984,0.07902038376778364,14.1520357777675,0.4443503732068671,1.4820704890622034,1.3171618895398245,15.363182908958859,74.53367042541504,128.6193171288404,0.22061782462211946,78.21484902169969,9.009032868366274,988.0639186435276,0.0,-1722.9599609375,0.0,17.15032723214891,1.4335758708313935,2015-09-16T00:00:00.000+02:00,0.08588702531738414,0.34651571201781434,0.3298603892326355
204,209.50883148113886,0.0,105.53816922505696,1.8347212161040969,1012.6390897962782,0.0,1453.75,0.0,15.230998873710632,0.28543356069389525,12.073676494991078,244.7970574322869,28.186544698827408,33.12742670844583,-0.05735294205848785,76.30867643917308,7.029999994179782,0.6470588235294118,4.940882293617024,7.143970559625065,19.27088226991541,4.655882326995625,14.775588217903586,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.0268193835719204,0.08715869543246096,0.07912068436336187,5.711844084241117,0.2672441590192547,1.5570850082569652,1.3908055110110178,15.467342363463509,75.03900210062663,150.61657182044453,0.20142750313001065,89.55689562691583,1.9006959135747619,1005.5674658881294,0.0,-1722.9599609375,0.0,14.069831702444288,0.17266015427756226,2015-09-17T00:00:00.000+02:00,0.08715745687691702,0.3392778020352125,0.3298603892326355
205,176.66667380597858,0.0,97.4175308280521,0.7874994874000549,1022.2552371554905,0.0,1453.75,0.0,15.48910484711329,0.45718597044793163,13.40323519005495,237.86279386632583,28.204559466418097,33.14014788234935,0.03220588349572876,78.71661728269913,7.276323514826157,0.6470588235294118,4.935588195043452,7.217794074731715,19.10750010434319,4.770882357569302,14.394705828498392,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.0011773416901835138,0.08763937947029869,0.07915863265386885,4.7902357044319315,0.26005080705282224,1.6122260201308463,1.4454279185997114,15.506020314163631,75.22663667466905,158.32649001810285,2.4251339610432803,84.69260621070862,0.609027789440006,1015.2807930840386,0.0,-1722.9599609375,0.0,14.305806895097097,0.14056166368795353,2015-09-18T00:00:00.000+02:00,0.08763659538494216,0.3366698136346208,0.3298603892326355
206,209.15111955006918,0.0,94.17419454786513,0.0,1024.7966588338215,0.0,1453.75,0.0,16.257294336954754,0.740308723441558,11.843970558222603,240.7497060439166,28.203266480389765,33.13458975623636,0.020294119001311416,68.17558789954467,6.339264704900629,0.6470588235294118,4.931323489722083,7.054852976518519,18.82544133242439,5.419852950993707,14.832499980926514,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,-0.026185395385659324,0.08742404827434155,0.07914163115330869,9.85533188862933,0.32486088062998736,1.6111550894048479,1.444589402112696,15.488693429364098,75.14258109198676,110.59245142050915,0.6711531715700403,84.79592829280429,0.20694445544439885,1017.8594224717882,0.0,-1722.9599609375,0.0,14.152414527204302,0.03035188524518162,2015-09-19T00:00:00.000+02:00,0.08742365561839607,0.3378645891530646,0.3298603892326355
207,190.9194229443868,0.0,89.98963472578261,0.0,1022.5356805589464,0.0,1453.75,0.0,18.29260315497716,0.31225888020061476,15.274999996026358,234.07916768391928,29.976773262023926,33.11927318572998,0.0779166699697574,89.14416694641113,8.302916646003723,0.0,3.142500082651774,7.3295833468437195,18.769166707992554,4.235000034173329,15.148333390553793,7.0,8.0,9.0,10.0,11.0,0.0,0.0,25.0,10.0,44.0,29.0,45.0,34.2599983215332,0.20999999344348907,0.20000000298023224,0.009963306598365307,-151999999901696.0,78.0,44.20000076293945,100.4000015258789,42.5,0.005366194446752261,0.08665387394527595,0.07909753271895978,6.972208677894539,0.25215767932564226,1.6081607879863844,1.4424092811014917,15.44288969039917,74.92036432690091,122.88649127880733,3.3223563492194645,81.99643463558621,0.2666666702781286,1015.5501976013184,0.0,-1722.9599609375,0.0,15.78778412606981,0.0298224795389817,2015-09-20T00:00:00.000+02:00,0.08653465306593312,0.33965052457319367,0.3285800168911616
